Gamma_TP10,Beta_TP10,Gamma_AF8,Gamma_TP9,Delta_TP9,Delta_AF8,Delta_TP10,Beta_TP9,Beta_AF8,Beta_AF7,Gamma_AF7,Theta_TP9,Theta_TP10,Theta_AF7,Delta_AF7,Alpha_TP10,Alpha_AF7,Class
0.074707791,0.557113604,-0.342941803,-0.441530339,0.067829737,-0.029053475,0.098664131,0.405561738,-0.198140456,0.19786495,-0.172927586,0.254995927,0.139506107,-0.395032106,0.012481641,0.786657089,0.373201988,1
0.068315394,0.570346481,-0.335632975,-0.489718475,0.151405603,1.020459349,0.215040532,0.408110945,-0.032576438,0.042210532,-0.229669997,0.116474717,0.083890692,0.973886862,1.565077583,0.782624271,0.67583622,1
0.197099052,0.470730306,-0.332114229,-0.48247842,0.370140617,1.174135993,0.466293733,0.405462996,0.115791924,0.059027777,-0.171361154,0.290547678,0.259350347,1.106314511,1.698601988,0.776212079,0.634566494,1
0.227420015,0.468438725,-0.358103475,-0.48247842,0.370140617,1.304796603,0.527340453,0.405462996,0.169121544,0.133677993,-0.246746456,0.290547678,0.307048061,1.235526048,1.781765435,0.69407137,0.628337113,1
0.227420015,0.468438725,-0.28122133,-0.48247842,0.370140617,1.209229136,0.527340453,0.405462996,0.18022181,0.304273029,-0.27983619,0.290547678,0.307048061,1.205187724,1.671683256,0.69407137,0.806000356,1
0.147464853,0.505117371,-0.308027353,-0.210240604,0.77174259,1.055635624,1.080815409,0.144087041,-0.037813626,0.262473696,-0.240221732,0.647304624,0.827370045,1.150989926,1.608965191,0.747844518,0.802957666,1
0.063464098,0.469410259,-0.33821072,0.031841086,0.708620677,0.761711082,0.862952223,0.403284892,-0.05078416,0.226319852,-0.090960459,0.750355819,0.648744779,1.036406445,1.499013892,0.672406862,0.800218781,1
0.039108604,0.443686546,-0.344826765,-0.053047844,0.579468213,0.622161175,0.689096963,0.325259485,-0.083192337,0.01076425,-0.032475959,0.616314432,0.482179376,0.618375791,1.09556289,0.674540994,0.78634142,1
-0.034359672,0.408262203,-0.28485808,-0.055672872,0.485258607,0.364844139,0.343924701,0.310889359,-0.101859708,-0.012799852,-0.018593613,0.529689711,0.166541906,0.263131215,0.597272606,0.642466241,0.362038796,1
-0.107518997,0.409167627,-0.297767607,-0.247016519,0.356061031,1.1908548,0.358846417,0.104109538,-0.056137728,-0.061423338,-0.077817612,0.207391844,0.068221057,-0.03549079,0.481835843,0.630355732,0.209001698,1
-0.275076392,0.428385823,-0.28454088,-0.223598709,0.521185004,1.532895214,0.647883105,0.061654152,0.005142847,0.025714526,-0.147335394,0.260820321,0.307727483,0.303643788,1.281454359,0.604660415,0.117820066,1
-0.275076392,0.428385823,-0.369540252,-0.223598709,0.521185004,1.759862239,0.647883105,0.061654152,0.077486435,0.006195247,-0.373837868,0.260820321,0.307727483,0.662171746,1.862688892,0.604660415,0.257923291,1
-0.275076392,0.428385823,-0.286330431,-0.223598709,0.521185004,1.676890994,0.647883105,0.061654152,0.040942785,-0.049137077,-0.353571276,0.260820321,0.307727483,0.430166191,1.665027394,0.604660415,0.277639504,1
-0.275076392,0.428385823,-0.270817174,-0.223598709,0.521185004,1.085978041,0.647883105,0.061654152,-0.032258454,-0.021558329,-0.349011408,0.260820321,0.307727483,0.640838853,1.582111278,0.604660415,0.600493493,1
-0.275076392,0.428385823,-0.25463049,-0.223598709,0.521185004,1.25891284,0.647883105,0.061654152,-0.075525555,0.019777318,-0.257410568,0.260820321,0.307727483,0.930703968,1.628935509,0.604660415,0.663356367,1
-0.062935213,0.544103777,-0.201235078,-0.047143093,0.419571033,1.151354239,0.503269209,0.253569689,-0.08064518,0.094486045,-0.147366801,0.40282827,0.108863046,0.943855951,1.587164327,0.554269034,0.674538462,1
0.032621655,0.549911683,-0.167140337,0.076714983,0.782928919,1.099482135,0.894714361,0.280378684,-0.034819026,0.188382687,-0.076852926,0.591299154,0.225502861,0.913376557,1.612757632,0.707442089,0.689351177,1
0.032621655,0.549911683,-0.152204016,0.076714983,0.782928919,0.69871669,0.894714361,0.280378684,0.022497069,0.190421025,-0.089332622,0.591299154,0.225502861,0.497548379,1.227511575,0.707442089,0.340516148,1
0.032621655,0.549911683,-0.196956849,0.076714983,0.782928919,0.844402764,0.894714361,0.280378684,0.056392948,0.174480796,-0.214987434,0.591299154,0.225502861,0.543984736,1.302557003,0.707442089,0.268372739,1
0.032621655,0.549911683,-0.192345866,0.076714983,0.782928919,0.620671739,0.894714361,0.280378684,0.068289279,0.086162537,-0.316784123,0.591299154,0.225502861,0.152525285,0.875141661,0.707442089,-0.003722588,1
0.032621655,0.549911683,-0.255078005,0.076714983,0.782928919,0.385990063,0.894714361,0.280378684,0.027800917,0.151320563,-0.137382205,0.591299154,0.225502861,0.172544939,0.282633024,0.707442089,0.036258879,1
0.032621655,0.549911683,-0.264227306,0.076714983,0.782928919,1.442042714,0.894714361,0.280378684,0.08164563,0.184545403,-0.102043168,0.591299154,0.225502861,0.980545864,1.250166803,0.707442089,0.951555484,1
0.032621655,0.549911683,-0.293359963,0.076714983,0.782928919,1.546054713,0.894714361,0.280378684,0.154584375,0.129221818,-0.054031128,0.591299154,0.225502861,1.035872311,1.406454684,0.707442089,0.96492787,1
-0.111404333,0.416215961,-0.290406341,-0.405659817,0.339219575,1.484791378,0.267726125,0.337161764,0.105666817,0.003017306,0.005004371,0.5365058,0.404201339,1.007798022,1.37902924,0.654883548,0.96492787,1
-0.011056789,0.399332823,-0.248397541,-0.363987475,0.142740407,1.210383273,0.08958426,0.264386207,0.069221528,-0.02831232,0.046328175,0.513047439,0.206987154,0.70101292,1.141735194,0.730539512,0.908858784,1
0.115769525,0.446990551,-0.111434603,-0.359970777,0.20710377,-0.062775188,0.104712872,0.275181432,-0.137435609,-0.019550604,0.052753689,0.425914318,0.477421864,-0.088650772,0.027135862,0.807048405,0.433283972,1
0.227414755,0.46579945,-0.065278867,-0.168571754,0.562163171,0.466558272,0.220246832,0.185313451,-0.130292168,0.056633471,0.013626853,0.43705677,0.39052135,0.036056501,0.20133331,0.790261129,0.426240124,1
0.284342315,0.497000256,-0.094381094,-0.065191256,0.659009661,0.486778288,0.38347685,0.199550984,-0.080468862,0.079511252,0.001695222,0.352924831,0.421020213,0.102640384,0.287867027,0.799308927,0.463215232,1
0.263864688,0.531388439,-0.214108822,0.012626788,0.718877385,0.496092439,0.43426548,0.173531775,0.04537481,0.051656833,-0.028233353,0.31997135,0.08716915,0.112612375,0.321988409,0.71000159,0.440964994,1
0.17862996,0.482910163,-0.4054556,-0.060193502,0.549366626,0.102383202,0.326181416,0.290669685,0.053004418,0.056810866,-0.171192115,0.190936228,0.061723534,-0.067969938,0.163008804,0.660374465,0.440964994,1
0.221272005,0.505719814,-0.294354504,0.000425944,0.708409479,0.388043704,0.175282821,0.317157409,-0.030655835,0.069473985,-0.223252052,0.267272556,0.062152063,-0.0831146,0.340425095,0.663441544,0.400720889,1
0.189945585,0.496812017,-0.165975503,-0.002862044,0.740093825,0.433796581,0.04295683,0.281821598,-0.073874838,0.06497202,-0.193344345,0.323899369,0.079387556,-0.15454897,0.348247341,0.661873769,0.199782201,1
0.189039761,0.539569802,-0.134947419,-0.012309636,0.798644408,0.585732591,0.243756471,0.247160947,-0.089103739,0.088623684,-0.192206982,0.310611862,0.081711386,-0.144302951,0.421022811,0.655457066,0.190455441,1
0.031031715,0.530988628,-0.241630326,-0.177446667,0.619898686,1.288604087,0.29871266,0.209483545,-0.017254307,0.04182285,-0.191911996,0.210109567,0.039553714,-0.421936472,0.187834131,0.361860755,-0.02063549,1
0.040030889,0.484714498,-0.305312557,-0.406776372,0.601920948,1.302950472,0.462416937,0.385891357,0.032270294,0.175440792,-0.440513651,0.219944123,-0.008601868,-0.172950527,0.193240283,0.283496622,-0.005442189,1
0.099937811,0.478123113,-0.268805968,-0.45324487,0.242981419,1.267670727,0.133327052,0.389582557,0.130478598,0.258374293,-0.362107154,0.2630885,0.20791404,0.129540719,0.221896876,0.447668223,0.156063362,1
0.076971243,0.557560393,-0.194226634,-0.361641032,0.586196588,0.783361793,0.594418298,0.322556163,0.119987872,0.147690815,-0.338751031,0.271453965,0.204741096,0.341141647,0.856638474,0.520056686,0.441391057,1
0.054199516,0.574522487,-0.220806117,-0.351329274,0.558915353,1.711356447,0.644265422,0.246457222,0.037802671,0.163377861,-0.300185561,0.254362485,0.234314322,0.811967168,1.641591065,0.482952162,0.558663822,1
-0.006140269,0.655035129,-0.184666983,-0.237324096,0.82078722,1.842663938,0.885821125,0.10277741,-0.054490614,0.162505829,-0.137016706,0.296524728,0.209291921,0.816934613,1.748101265,0.461797384,0.539181148,1
-0.006140269,0.655035129,-0.143474308,-0.237324096,0.82078722,1.850531336,0.885821125,0.10277741,-0.06735885,0.200076333,-0.045753452,0.296524728,0.209291921,0.823069872,1.75850257,0.461797384,0.526880233,1
-0.006140269,0.655035129,-0.134571987,-0.237324096,0.82078722,1.84932404,0.885821125,0.10277741,0.077652294,0.211251641,0.039070307,0.296524728,0.209291921,0.404058964,1.507343874,0.461797384,0.46395298,1
-0.006140269,0.655035129,-0.168880259,-0.237324096,0.82078722,1.810097794,0.885821125,0.10277741,0.094777947,0.149901177,0.034697329,0.296524728,0.209291921,0.53088566,1.416012425,0.461797384,0.460255564,1
-0.006140269,0.655035129,-0.234327054,-0.164983855,-0.137132366,1.798727148,0.885821125,0.338250909,0.110917791,0.120380327,-0.038915827,0.32685781,0.209291921,0.609114697,1.352642306,0.461797384,0.560475764,1
0.367429712,0.554371609,-0.319732362,-0.135291128,0.150184925,1.138667054,0.286634368,0.363868829,0.10044458,0.007393833,-0.072490271,0.404056103,0.129985523,0.21900676,0.566154321,0.443689475,0.497473107,1
0.365466737,0.568091737,-0.275328959,-0.159875691,0.33286294,0.450506256,0.461657846,0.456234566,0.076486928,-0.009702665,-0.011139786,0.454686904,0.432903714,0.116880699,0.436525192,0.801787299,0.497473107,1
0.384028157,0.557972783,-0.267691679,-0.157377173,0.4930889,0.602889656,0.671458063,0.505193051,0.094448863,0.06709386,0.00930366,0.536477433,0.584725387,0.571234824,0.862926126,0.975102441,0.947061651,1
0.357989426,0.590615338,-0.243609773,-0.191098126,0.652425376,1.071663187,0.85026159,0.60621905,0.054985663,0.118058544,0.031620393,0.584122748,0.750521412,1.042069779,1.447489903,0.975102441,1.039565457,1
0.083408817,0.63349798,-0.322273545,-0.213954853,0.720749097,1.077129043,0.873738945,0.304131084,0.123198651,0.217359003,0.024918515,0.666921629,0.580994855,1.046223548,1.455825091,1.049693329,1.040827809,1
-0.032246983,0.660875167,-0.371233334,-0.222027162,0.543282705,0.958867896,0.712578268,0.292817144,0.11656647,0.209922968,0.030268082,0.496740999,0.476512987,0.92523852,1.359304249,1.080865826,1.04040147,1
-0.032246983,0.660875167,-0.224999733,-0.222027162,0.543282705,1.283138038,0.712578268,0.292817144,0.120915202,0.206231742,0.084690649,0.496740999,0.476512987,0.892022221,1.432796382,1.080865826,0.442818077,1
-0.029864834,0.580674578,-0.093832065,-0.238834742,0.504827744,1.329152416,0.753798376,0.358701822,0.078713306,0.171636465,0.138827767,0.141496964,0.466116196,0.917655238,1.472993996,1.041169969,0.449973694,1
6.44e-05,0.381045902,-0.018625456,-0.297452792,0.405088501,1.326327384,0.35417742,0.349539091,0.06206347,0.106131001,0.086851837,0.011019988,-0.440701754,0.893198801,1.457375958,0.405188486,0.449267471,1
0.13115313,0.443674895,-0.062040569,-0.116280376,0.744816875,0.894101587,0.303881974,0.27008252,0.005225781,0.082847848,-0.015175286,0.543012799,-0.128194613,0.490096438,0.92310716,0.485767317,0.270821702,1
0.281865758,0.565691318,-0.109655278,0.054029592,0.84493156,0.884050168,0.14724865,0.283150054,0.017699292,0.029125639,-0.13299594,0.707072508,-0.087097815,0.530784943,0.894808615,0.531421236,0.273527866,1
0.322354806,0.566274151,-0.175076846,0.094810854,0.850244322,0.860961599,0.272994848,0.230524112,0.005669021,0.136334836,-0.08483108,0.735718315,0.048119352,0.524538574,0.883378072,0.586736136,0.252974203,1
0.301442866,0.56438803,-0.216225316,0.026808182,0.728127828,0.602374356,0.309036819,0.272442651,0.023729036,0.184246824,-0.025489634,0.617818672,0.165734118,0.286450453,0.662882597,0.540069676,0.254760917,1
0.21717075,0.393151722,-0.203749123,-0.124783066,0.171089817,-0.414119239,0.259261156,0.230004252,-0.007711008,0.19361955,-0.047144303,0.27953145,0.208163319,-0.441574605,-0.345888728,0.51051016,0.047914975,1
0.142430072,0.326837015,-0.253821078,-0.291167813,0.008228078,-0.67854519,0.024534215,0.306804535,-0.044692362,0.143505378,-0.104035341,0.061152271,0.148287709,-0.451346111,-0.150932566,0.828520509,0.101963013,1
0.150064714,0.34696815,-0.283166214,-0.336098975,-0.073134625,-0.885957168,-0.25476467,0.297439422,-0.056943702,0.115812426,-0.198696704,-0.016742984,-0.079514483,-0.374891213,-0.144403533,0.868945084,0.128562065,1
0.134639701,0.409698241,-0.407573737,-0.459313155,0.274998555,-0.314006388,0.281774489,0.245354024,-0.127398488,0.138991107,-0.255614465,-0.100760812,-0.174788446,-0.281515617,0.078834181,0.897698214,0.19115526,1
0.164236949,0.473391221,-0.373439176,-0.495487277,0.36466154,1.082280574,0.410039414,0.173172657,0.021963149,0.135928743,-0.279722287,-0.096863654,-0.135230349,0.98327688,1.440817964,0.869542316,0.405810645,1
0.172948737,0.431053623,-0.301654293,-0.394881721,0.583095378,1.190516057,0.684166434,0.041173634,0.044165174,0.190135283,-0.258993419,0.038240489,-0.050845427,1.043129251,1.522234852,0.682384906,0.439360112,1
0.176953377,0.45389504,-0.228402984,-0.199956473,0.203674427,1.184030803,0.302164846,0.372895603,0.0827809,0.212755765,-0.25767628,0.13585971,-0.090155129,1.037632014,1.519269321,0.433734064,0.44417097,1
0.145694811,0.447377614,-0.236098503,-0.186352829,0.078042537,0.586115673,0.184903636,0.275997844,0.11675924,0.207498199,-0.26143416,0.034928975,0.140822785,0.288069975,0.823558828,0.471254256,0.15415382,1
0.177294988,0.479535942,-0.195157541,-0.185799625,0.012480772,-0.171344027,0.092327546,0.242678631,0.089759257,0.150695576,-0.267339548,0.066978633,0.177548808,-0.152554889,0.228085777,0.623331806,0.077850872,1
0.182367622,0.484250263,-0.118833115,-0.168930852,-0.03566653,1.164830146,0.046589277,0.148426436,0.104310539,0.142408153,-0.258289012,0.024861543,0.277180521,0.19777726,0.619522326,0.51425319,0.141787449,1
0.219363886,0.514878238,-0.095066153,-0.175846302,0.043926971,1.309258707,0.122023318,0.138264865,-0.00171979,0.164582293,-0.242704905,0.118098892,0.28099911,0.294004733,0.759097289,0.499193514,0.18076323,1
0.263029452,0.53446819,-0.093577834,-0.16688847,0.071433708,1.54489278,0.114973038,0.180306756,-0.032676455,0.227532396,-0.109010168,0.162319481,0.224040312,0.547049139,1.074870414,0.499193514,0.188157631,1
0.263029452,0.53446819,-0.144272757,-0.16688847,0.071433708,1.686300526,0.114973038,0.180306756,-0.028706501,0.227532396,-0.109010168,0.162319481,0.224040312,0.547049139,1.074870414,0.499193514,0.188157631,1
-0.074367269,0.507739895,-0.183812379,-0.33553399,0.468541023,1.635201444,0.285012326,0.362655629,-0.06014818,0.175528316,-0.037588956,0.182062894,-0.316430537,0.267558527,0.556359004,0.245519958,-0.044979384,1
0.149899799,0.458678223,-0.217870539,-0.236078694,0.327871396,1.457072947,0.212792395,0.288181806,-0.091754468,0.100876714,-0.107945095,0.065471469,-0.204348595,0.114980209,0.287532008,0.445099308,0.035226446,1
0.209360402,0.451954266,-0.261171216,-0.169543603,0.39056923,0.340671408,0.306219461,0.351178304,-0.080846893,0.14522885,-0.16924784,0.203326564,-0.008149081,0.119350461,0.31152798,0.545412298,0.249705191,1
0.261252482,0.468554751,-0.19288175,-0.168188445,0.352957204,0.341223806,0.194773864,0.370863193,-0.051044643,0.189137598,-0.2129358,0.381485835,0.263127259,0.138196257,0.236060613,0.661927767,0.452622897,1
0.291971133,0.477037533,-0.137372394,-0.033059352,0.390654332,0.421070994,0.162501824,0.37102321,0.044405203,0.244505141,-0.183695765,0.480464799,0.406448727,0.249169693,0.224919675,0.733777505,0.479917198,1
0.192795673,0.504249784,-0.174058156,-0.063300804,0.254910731,0.321373222,0.027963224,0.262102315,0.022212643,0.166350217,-0.104924436,0.405716172,0.383193416,0.178930708,0.064726424,0.744384055,0.463577449,1
0.133659022,0.500834001,-0.277147067,-0.066866141,0.138293614,0.10825089,0.031894023,0.200574601,0.051416405,0.035914689,-0.109641988,0.194080774,0.22123617,-0.031015474,-0.198531441,0.713203816,0.372818506,1
0.029422015,0.513376611,-0.381432165,-0.239498021,0.011916334,-0.257777673,-0.011912199,0.206758098,0.041637665,-0.122054089,-0.091591786,0.158245827,-0.017435187,-0.255812917,-0.301712749,0.582849469,0.033009361,1
0.082720699,0.512615493,-0.365731238,-0.276392362,0.070202697,0.852105544,-0.095298517,0.279966483,0.071447129,-0.122553012,-0.154515304,0.22874306,-0.07835844,0.381593677,0.832305198,0.478866451,0.48246625,1
0.136284664,0.496543832,-0.305395041,-0.25035786,0.131316585,1.384148288,-0.012892893,0.284645843,0.109801553,-0.128198481,-0.176467573,0.352916823,-0.098359855,0.551995236,1.018764129,0.388474174,0.466128637,1
0.255049631,0.539368299,-0.258961503,-0.250692407,0.351563138,1.391789832,0.180682947,0.478534036,0.034333263,-0.006050023,-0.234955515,0.196854817,-0.28385957,0.545140233,1.117993382,0.821425536,0.47802241,1
0.309088845,0.617030134,-0.082682504,-0.297207512,0.755713041,1.280251074,0.442346371,0.398716821,-0.037776971,0.108628082,-0.038152248,0.399135731,0.04313666,0.324019364,0.917582834,0.956129078,0.560463759,1
0.274450119,0.618507538,0.074225847,-0.296777561,0.700119572,0.550470163,0.478064684,0.353010575,-0.187542207,0.058204664,-0.077841024,0.357477969,0.149026468,0.440747584,0.993957558,0.965861083,0.606639397,1
0.263965857,0.660340846,0.162092051,-0.321603236,0.779463969,1.298163018,0.547075351,0.301948678,-0.156918608,0.055349643,-0.042241694,0.395021085,0.243051419,0.546739863,1.05206544,0.918630559,0.606639397,1
0.155176141,0.585582577,0.151690417,-0.297582105,0.601045553,1.390064606,0.634252002,0.239140595,-0.155255016,-0.041751617,-0.130327471,0.33630384,0.370065721,0.561552479,1.031509797,0.657324255,0.534275915,1
-0.118617455,0.314537851,0.080885873,-0.225051168,0.253408782,1.373402749,0.315497043,0.199304559,-0.143674892,-0.047030338,-0.017772522,0.275521813,0.275218866,0.478687504,0.770940557,0.538434365,0.21100675,1
-0.047749182,0.413602788,-0.039646236,-0.210758495,0.411191191,0.783597694,0.147216132,0.11828108,-0.166581555,-0.054258644,-0.115525838,0.146829664,0.173486034,0.079718565,0.24990483,0.546438453,0.08795448,1
-0.016697214,0.401218902,-0.02403346,-0.169426493,0.353897565,0.428965576,-0.005162979,0.054164553,-0.140463127,-0.049043186,-0.149367289,0.09401991,0.122918459,0.048021767,0.343613634,0.51252196,0.159377542,1
0.064173891,0.471723087,-0.037018467,-0.133595036,0.472593022,1.243568815,-0.052689261,-0.03242801,-0.087734628,-0.070120584,-0.287131782,-0.023899814,-0.010093145,0.004908054,0.487701328,0.381928003,-0.007999988,1
0.116911405,0.404509903,-0.072843821,-0.048663622,0.473001002,1.264135679,0.253443424,0.094417161,0.05080328,-0.01482894,-0.071760283,0.328174738,-0.031293307,0.137997163,0.578896904,0.452757156,0.210464584,1
