Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Class
0.31875187,1.0036361,0.8738629,0.39996237,0.65973276,0.7844776,0.11186903,0.3029995,0.6801164,0.6752792,0.12862232,0.42474556,0.80855364,0.25488496,0.010185293,0.6693815,0.842558,0.23781474,-0.41150147,0.72094494,785.31134,768.3883,793.7729,783.69965,643.47986,0.007629395,0.137023926,0.980957031,2.317810059,-5.443115234,-0.986938477,1.0,1.0,1.0,1.0,1.0,50.0,0
0.34503308,0.9677384,0.9557626,0.443373,0.6455416,0.73017305,0.14602835,0.2956881,0.6801164,0.6757299,0.13063942,0.42405024,0.8217001,0.14676054,0.07289051,0.6926061,0.86576587,0.23781474,-0.4334494,0.7567878,801.02563,739.7802,800.2198,862.27106,842.1245,0.014099121,0.148376465,0.984008789,4.493560791,-5.091705322,-1.547698975,1.0,1.0,1.0,1.0,1.0,50.0,0
0.34503308,0.9253799,0.93316096,0.443373,0.6455416,0.6893619,0.06931788,0.2956881,0.6801164,0.64643157,0.10808729,0.42405024,0.8217001,0.0952867,0.0967162,0.6926061,0.86576587,0.23781474,-0.52295977,0.83991534,801.02563,782.49084,803.8461,873.95605,862.27106,0.010925293,0.141662598,0.983215332,5.487976074,-4.007568359,-3.491668701,1.0,1.0,1.0,1.0,1.0,50.0,0
0.34503308,0.262013,0.5351625,0.443373,0.6455416,0.06390729,-0.022924455,0.2956881,0.6801164,0.08731374,-0.040522374,0.42405024,0.8217001,0.13103469,0.08309355,0.6926061,0.86576587,0.23781474,-0.32034147,0.83991534,793.36993,550.80585,782.8938,785.7143,877.1795,0.025634766,0.139648438,0.979797363,3.970184326,-6.086120605,-0.478515625,1.0,1.0,1.0,1.0,1.0,50.0,0
0.34503308,0.28204542,0.6133129,0.443373,0.6455416,0.001538125,0.36530882,0.2956881,0.6801164,0.050530348,0.19443808,0.42405024,0.8217001,0.13035433,0.6065732,0.6926061,0.86576587,0.23781474,-0.14268431,0.83991534,801.8315,772.8205,804.2491,849.7802,747.03296,0.01550293,0.142578125,1.00213623,3.185119629,-3.00567627,-3.678588867,1.0,1.0,2.0,1.0,1.0,50.0,0
0.055284236,0.14047518,0.83727,0.92004204,0.13619535,0.16888228,0.7073956,0.95656484,0.55375266,0.017396651,0.06819143,0.851328,0.39398143,0.6049483,0.72784007,0.7002009,0.49810717,0.23781474,-0.13466367,0.83991534,811.0989,790.54944,797.3993,817.9487,708.3516,0.018981934,0.135803223,0.982543945,4.844970703,-6.026306152,-1.00189209,1.0,1.0,1.0,1.0,1.0,50.0,0
0.29457742,0.35411173,0.78789854,0.85835016,0.19355252,0.43166554,0.6234284,0.8591232,0.5575078,0.17613341,0.36994308,0.89477783,0.3711629,0.48585564,0.65592843,0.73664266,0.464737,0.23781474,-0.19491176,0.7084246,759.92676,645.09155,803.0403,785.7143,786.1172,0.010925293,0.145141602,0.989318848,5.69732666,-3.349609375,-2.295379639,1.0,1.0,1.0,1.0,1.0,50.0,0
0.28430143,0.3294886,0.6221239,0.6730264,0.1042841,0.36164442,0.48114753,0.6783379,0.51073945,0.30409744,0.40291262,0.8459172,0.41143775,0.45920146,0.47143182,0.71020675,0.4126092,0.23781474,-0.32139388,0.69732463,790.14655,725.2747,798.20514,809.89014,713.9927,0.00592041,0.15447998,0.992004395,2.489776611,-5.218811035,-1.8019104,1.0,1.0,1.0,1.0,1.0,50.0,0
0.21413018,0.2525506,0.62047553,0.44302267,0.09878081,0.34304076,0.10402578,0.4091896,0.4669403,0.45081764,0.43798628,0.6554926,0.48263082,0.40428492,0.33223993,0.6729081,0.2909846,0.23781474,-0.3723717,0.72787344,811.50183,806.26373,796.99634,802.23444,709.15753,0.023864746,0.14453125,0.990783691,1.727142334,-4.949645996,-1.278533936,1.0,1.0,1.0,1.0,1.0,50.0,0
0.10192006,0.17744853,0.690927,0.046507552,0.24258837,0.24483359,0.19840507,0.31499612,0.41925767,0.46387136,0.43973762,0.61183757,0.46554947,0.39397198,0.27307883,0.5239572,0.14686698,0.23781474,-0.49912694,0.5910489,794.17584,797.8022,799.41394,819.15753,900.14655,0.029663086,0.143493652,0.992431641,3.89541626,-5.129089355,-2.160797119,1.0,1.0,1.0,1.0,1.0,50.0,0
0.13728845,0.43997735,0.6935754,0.046159822,0.28729305,0.27747402,0.15725629,0.47517833,0.46229118,0.54403746,0.34124312,0.50899154,0.44437915,0.39343634,0.27905983,0.4483154,0.0386026,0.23781474,-0.4491806,0.5910489,788.1319,792.1612,802.6374,799.81683,697.8755,0.030578613,0.142333984,0.990783691,2.624359131,-4.344024658,-1.293487549,1.0,1.0,1.0,1.0,1.0,50.0,0
0.7660175,0.8166589,0.40657988,0.6678838,0.17892425,0.31149963,0.11440178,0.42173672,0.6718238,0.670503,0.21485585,0.4403618,0.56191736,0.46867624,0.23115195,0.42715958,0.07529548,0.23781474,-0.42380747,0.600814,790.54944,788.5348,807.0696,785.31134,810.696,0.026611328,0.143005371,0.988586426,4.022521973,-3.491668701,-0.530853271,1.0,1.0,1.0,1.0,1.0,50.0,0
0.8479865,0.7570637,-0.09415023,0.7771126,0.12201514,0.15942466,-0.04491784,0.21129502,0.6301543,0.67254126,0.103023335,0.39383093,0.61965245,0.56945676,0.3660291,0.44586378,0.14288262,0.23781474,-0.4234434,0.6535508,715.2015,447.65567,790.9524,795.38464,688.60803,0.036437988,0.150146484,0.989501953,3.813171387,-4.044952393,-1.09161377,1.0,1.0,1.0,1.0,1.0,50.0,0
0.8066356,0.64493716,-0.16882567,0.75971395,0.37572,0.089902766,0.059909947,0.27254528,0.743031,0.6729602,0.32631922,0.60543156,0.5791102,0.6048827,0.42936012,0.44306108,0.22643195,0.23781474,-0.49649242,0.6633191,794.9817,875.56775,801.8315,821.978,809.4872,0.030212402,0.143188477,0.998779297,2.355194092,-3.416900635,-1.315917969,1.0,1.0,1.0,1.0,1.0,50.0,0
0.19376427,0.54582393,-0.22389682,0.4252661,0.4683687,-0.04569448,-0.003673847,0.3717213,0.59975386,0.23549552,0.3279637,0.6826169,0.46034127,0.49540806,0.42345515,0.39748895,0.17177944,0.23781474,-0.5011601,0.70814747,786.52014,827.619,802.6374,797.3993,874.7619,0.019470215,0.147338867,0.989562988,3.992614746,-5.248718262,-1.136474609,1.0,1.0,1.0,1.0,1.0,50.0,0
0.11040417,0.90642786,-0.18529163,0.25379646,0.3459845,0.12503386,-0.16166918,0.36312282,0.5803279,0.4540996,0.3781902,0.67713255,0.465782,0.46906686,0.27866262,0.4172576,0.14890295,0.23781474,-0.45030802,0.70814747,798.20514,784.5055,800.2198,771.6117,713.1868,0.030517578,0.147277832,0.994262695,3.177642822,-4.246826172,-2.220611572,1.0,1.0,1.0,1.0,1.0,50.0,0
0.4129939,0.953569,-0.2592449,0.53860205,0.022098953,0.11815916,-0.2858319,0.2153188,0.5476184,0.44418752,0.30865827,0.6259879,0.42224553,0.4105747,0.1021309,0.41157925,0.08098431,0.23781474,-0.42709893,0.70814747,802.23444,794.17584,800.6227,803.44324,998.0586,0.012573242,0.141174316,0.984558105,3.342132568,-3.185119629,-0.82244873,1.0,1.0,1.0,1.0,1.0,50.0,0
0.5544922,0.87286025,0.41953674,0.6425358,-0.1238368,0.16183914,-0.1628513,0.26774687,0.4306468,0.4927163,0.3024407,0.31144768,0.41548598,0.42836884,-0.07286643,0.45266268,0.012661146,-0.40907195,-0.43609852,0.70814747,829.2308,803.44324,804.2491,798.60803,784.5055,0.022094727,0.147888184,0.984619141,3.723449707,-3.00567627,-1.353302002,1.0,1.0,1.0,1.0,1.0,50.0,0
0.63987124,0.75895035,0.75675917,0.6757324,0.26199374,0.07139954,0.06927094,0.36147848,0.45337212,0.37890613,0.10235203,0.31005493,0.45536733,0.30459592,-0.11574701,0.46186197,0.027218152,-0.37735265,-0.42881885,0.46212977,818.3516,809.4872,808.68134,807.47253,767.5824,0.006958008,0.155456543,0.998168945,7.72354126,-2.093505859,-0.007476807,1.0,1.0,1.0,1.0,1.0,50.0,0
0.46163604,0.9323184,0.8241725,0.4933674,0.30536935,0.24849136,0.108580835,0.29864717,0.3963763,0.44565445,0.14738894,0.5185493,0.45807844,0.24082848,0.0911154,0.4718818,0.108911626,-0.36345047,-0.39087576,0.4607532,820.7692,818.7546,799.011,800.6227,812.3077,-0.008300781,0.164794922,0.968933105,10.03387451,-5.6300354,-3.237457275,1.0,1.0,1.0,1.0,1.0,50.0,0
0.49231613,0.9997559,0.61526537,0.60724163,0.37596616,0.42821252,0.18249509,0.5493,0.3826232,0.5462621,0.2827313,0.6860349,0.47213277,0.1990337,0.1705991,0.49919984,0.15502024,-0.42310154,-0.46490514,0.47338375,777.6557,809.89014,807.0696,776.04395,773.22345,0.005554199,0.156494141,0.992553711,5.188903809,-1.286010742,1.719665527,1.0,1.0,1.0,1.0,1.0,50.0,0
0.38412684,1.0779563,0.40490496,0.8421152,0.122861035,0.78783494,0.4198338,0.8167521,0.29970172,1.0425924,0.27985823,0.70148396,0.44638616,0.20298804,0.1458415,0.5143078,0.17593746,-0.46592125,-0.49657628,0.6620417,802.23444,785.7143,799.011,802.23444,732.52747,0.000549,0.155151367,0.988220215,3.89541626,-4.000091553,-0.485992432,1.0,1.0,1.0,1.0,1.0,50.0,0
0.5170018,1.1880352,0.6025574,1.0723928,0.19324839,1.1249096,0.74467146,1.0696157,0.22122246,1.1555009,-9.24e-05,0.53300065,0.55518407,0.2519748,0.16959618,0.509829,0.15338887,-0.17943709,-0.51767004,0.53097373,804.2491,786.52014,798.20514,801.02563,743.00366,0.01776123,0.143859863,0.989990234,3.551483154,-5.443115234,-2.78137207,1.0,1.0,1.0,1.0,1.0,50.0,0
0.5170018,1.1839597,0.71503353,1.0723928,0.19324839,1.1543769,0.7800546,1.0696157,0.22122246,1.1475791,-0.04263712,0.53300065,0.55518407,0.19607766,0.27951977,0.509829,0.15338887,-0.09761839,-0.44240978,0.5208766,786.1172,786.1172,793.7729,783.2967,697.47253,0.013549805,0.155700684,0.985961914,2.968292236,-3.521575928,-2.228088379,1.0,1.0,1.0,1.0,1.0,50.0,0
0.5170018,1.1839597,0.2558194,1.0723928,0.19324839,1.1543769,-0.36874074,1.0696157,0.22122246,1.1475791,0.2570374,0.53300065,0.55518407,0.19607766,-0.018998126,0.509829,0.15338887,-0.10870501,-0.43670666,0.5208766,788.1319,792.5641,797.8022,800.2198,611.2454,0.004272461,0.155456543,0.989929199,3.394470215,-3.259887695,-1.764526367,1.0,1.0,1.0,1.0,1.0,50.0,0
0.5170018,1.1839597,0.3505517,1.0723928,0.19324839,1.1543769,0.020345736,1.0696157,0.22122246,1.1475791,0.3025315,0.53300065,0.55518407,0.19607766,-0.043925304,0.509829,0.15338887,-0.27327177,-0.5425929,0.63369846,793.36993,799.41394,782.49084,795.38464,680.14655,0.006164551,0.156494141,0.985412598,4.299163818,-4.792633057,-0.927124023,1.0,1.0,1.0,1.0,1.0,50.0,0
0.6326341,0.55984485,0.49686146,0.81635547,0.29216313,0.5094533,0.17819333,0.03626209,0.5326524,0.63095754,0.21000662,0.7146266,0.23294662,0.14097713,-0.017250523,0.30756104,0.16508003,-0.38334382,-0.4972819,0.58189166,812.71063,801.4286,798.20514,811.50183,909.011,-0.011779785,0.148620605,0.978637695,4.755249023,-10.28060913,-1.487884521,1.0,1.0,1.0,1.0,1.0,50.0,0
0.44406715,0.5410911,0.33222967,0.6757246,0.3228426,0.40392342,-0.12856627,0.27248207,0.5326524,0.63095754,0.028497268,0.7945105,0.2518589,0.09513163,0.039948322,0.38234958,0.11996617,-0.47534907,-0.41169924,0.65613854,811.50183,786.9231,798.60803,798.20514,790.54944,-0.007995605,0.138244629,0.985656738,3.73840332,-4.628143311,-2.235565186,1.0,1.0,1.0,1.0,1.0,50.0,0
0.41513133,0.5296165,0.17416686,0.6127843,0.30957136,0.33711803,-0.28541136,0.25114724,0.53321666,0.63095754,0.044976257,0.7970538,0.25738752,0.094289616,0.041083496,0.35381407,0.0944957,-0.5250583,-0.38022113,0.587769,796.5934,787.326,797.3993,791.3553,722.4542,-0.009155273,0.143310547,0.983520508,2.489776611,-2.796325684,0.635528564,1.0,1.0,1.0,1.0,1.0,50.0,0
0.23815845,0.47072715,0.072886385,0.29624242,0.17876962,0.16919163,-0.18968286,0.24823032,0.18047309,0.11115198,0.09838529,0.5868553,0.2758476,0.11263974,0.059865166,0.3492071,0.020586772,-0.5250583,-0.4206562,0.018670099,785.31134,790.14655,795.78754,795.78754,855.82416,-0.006835938,0.128112793,0.997802734,-1.02432251,-5.256195068,-9.129180908,1.0,1.0,1.0,1.0,1.0,50.0,0
0.40363,0.5498191,0.16853791,0.41074795,0.27130702,0.0983315,-0.1841995,0.42961824,0.38559505,0.29717696,0.26679602,0.6587143,0.27889875,0.1622512,0.07638617,0.49495202,0.1033313,-0.5250583,-0.39571592,0.02012779,843.73627,807.0696,808.2784,813.5165,716.0073,-0.003051758,0.10144043,1.007263184,4.344024658,-3.349609375,0.06729126,1.0,1.0,1.0,1.0,1.0,50.0,0
0.38385344,0.5274486,0.16148017,0.49377888,0.34165952,-0.02550629,-0.10458186,0.40362966,0.49703327,0.29003873,0.24500223,0.66389424,0.43625972,0.19153477,0.028683119,0.6117315,0.23208034,-0.5250583,-0.31384283,-0.02209147,799.41394,804.2491,802.23444,813.91943,796.1905,0.028564453,0.123840332,0.982849121,2.429962158,-4.149627686,-3.035583496,1.0,1.0,1.0,1.0,1.0,50.0,0
0.33688366,0.5211733,0.097159326,0.65873283,0.33062118,0.06749125,-0.15241641,0.49626485,0.57527137,0.52528214,0.2183801,0.73004746,0.46500722,0.22857405,0.022885323,0.62211233,0.24021177,-0.5250583,-0.23782945,-0.0613245,814.7253,817.1429,811.0989,822.381,739.7802,0.018493652,0.120422363,0.993041992,5.375823975,-9.719848633,-3.282318115,1.0,1.0,1.0,1.0,1.0,50.0,0
0.559063,0.5087024,0.04889068,0.74731714,0.5425213,0.2182605,-0.24083483,0.6188299,0.66862917,0.69019866,0.061555486,0.72416276,0.4667857,0.22421677,-0.07192218,0.57234573,0.14752752,-0.5250583,-0.23874204,0.96365935,841.7216,811.0989,793.36993,826.0073,844.5421,0.042663574,0.106079102,0.966064453,7.132873535,-6.63192749,-6.153411865,1.0,1.0,1.0,1.0,1.0,50.0,0
0.5888629,0.47522202,0.10145611,0.7792386,0.5708037,0.29544216,-0.20774318,0.70208395,0.5125757,0.6891692,0.28819495,0.72681826,0.425775,0.2498108,0.05853258,0.5360001,0.15010934,-0.5250583,-0.30370498,0.8612128,810.293,821.978,809.0842,832.0513,758.71796,0.051879883,0.116027832,0.981933594,2.990722656,-2.220611572,-2.557067871,1.0,1.0,1.0,1.0,1.0,50.0,0
0.57729644,0.45387217,0.032391902,0.69942605,0.5052695,0.34692332,-0.14389539,0.6910985,0.5318805,0.67775714,0.29437092,0.6096181,0.46944037,0.22174795,0.17862426,0.5295861,0.21794012,-0.3157566,-0.2406757,0.69725364,822.381,810.293,813.91943,819.5604,759.12085,0.024047852,0.110900879,0.997253418,0.127105713,-5.644989014,-2.385101318,1.0,1.0,1.0,1.0,1.0,50.0,0
0.24289128,0.15107642,0.004567814,0.36040726,0.17944066,0.10848743,-0.09892455,0.61139345,0.501917,0.13840857,0.31839797,0.5073459,0.5284822,0.3567531,0.20929752,0.42356893,0.19236672,-0.3705247,-0.26179034,0.45859233,811.50183,811.9048,801.02563,809.0842,802.6374,0.035095215,0.102172852,0.952514648,-3.028106689,-0.575714111,-1.076660156,1.0,1.0,1.0,1.0,1.0,50.0,0
0.16924219,0.15107642,-0.11204727,0.33520496,0.23730858,0.10848743,-0.28211448,0.74283034,0.3293329,0.13840857,0.16710311,0.43437865,0.52842045,0.3567531,0.15050013,0.44314876,0.1368806,-0.33433935,-0.2545514,0.5011392,792.1612,790.9524,799.011,790.54944,793.7729,0.051940918,0.140258789,0.983215332,4.69543457,-3.7159729,-2.998199463,1.0,1.0,1.0,1.0,1.0,50.0,0
0.42115197,0.8282759,-0.000105,1.0294666,0.41007435,0.46491873,-0.16462941,0.8702284,0.45055795,0.62965035,0.09662845,0.8560005,0.49197474,0.36002842,0.04889331,0.62787706,0.22377379,-0.19279462,-0.34704906,0.5019497,801.4286,782.8938,798.20514,781.28204,618.49817,0.046691895,0.13684082,0.987243652,3.334655762,-4.321594238,-1.82434082,1.0,1.0,1.0,1.0,1.0,50.0,0
0.37621376,0.9020923,0.18450487,1.0844748,0.37553504,0.4521777,-0.059686806,0.8229428,0.44184735,0.62979496,0.08301641,0.85099024,0.421565,0.27804518,0.14014801,0.74859023,0.34686276,-0.08047852,-0.4184883,0.4064994,811.9048,793.36993,805.8608,817.9487,793.36993,0.030700684,0.13104248,0.987243652,3.117828369,-2.684173584,-0.463562012,1.0,1.0,1.0,1.0,1.0,50.0,0
0.5440573,0.95171624,0.4489406,1.1710405,0.33586803,0.46733278,-0.024582835,0.8057724,0.43672273,0.63276243,-0.026465997,0.8281446,0.48032138,0.2921935,0.18545976,0.85624546,0.35224468,-0.12090438,-0.48670852,0.35502186,790.14655,804.65204,794.17584,796.1905,687.8022,0.036499023,0.136779785,0.995910645,3.499145508,-3.835601807,-0.635528564,1.0,1.0,1.0,1.0,1.0,50.0,0
0.44106495,0.9030255,0.5683101,1.1710405,0.19694671,0.41628072,-0.050246786,0.8057724,0.36352107,0.42121068,0.28739122,0.8281446,0.50313437,0.2733681,0.17045961,0.85624546,0.2786899,-0.14693688,-0.34945717,0.36197925,808.68134,746.2271,795.38464,822.7839,865.4945,0.038879395,0.129150391,0.99230957,3.319702148,-3.880462646,-1.637420654,1.0,1.0,1.0,1.0,1.0,50.0,0
0.45654365,0.7351417,0.6216549,1.1710405,0.2036771,0.34588742,0.019591985,0.8057724,0.21355204,0.44639042,0.35017973,0.8281446,0.52177674,0.30682802,0.17290014,0.85624546,0.29742503,-0.17009701,-0.34776008,0.4354523,786.52014,606.4103,792.1612,781.28204,763.1502,0.044128418,0.137634277,0.989807129,3.588867188,-4.87487793,-2.332763672,1.0,1.0,1.0,1.0,1.0,50.0,0
0.34253645,0.62072295,0.5641708,0.24492832,0.2219221,0.24709314,0.003725787,-0.07316739,0.29053164,0.28999934,0.35017973,0.4873239,0.4314368,0.31894356,0.25661674,0.62664753,0.27835652,-0.18597944,-0.36030823,0.5133066,784.5055,767.98535,799.41394,808.68134,870.7326,0.030883789,0.13079834,0.991088867,0.874786377,-2.676696777,2.998199463,1.0,1.0,1.0,1.0,1.0,50.0,0
0.35886735,0.20012492,0.65187097,0.60639477,0.33743536,0.24477707,-0.103977874,0.006838694,0.35480386,0.45566326,0.32676277,0.522846,0.34130585,0.2667252,0.28621557,0.57976997,0.2090002,-0.18597944,-0.45572248,0.5220031,784.90845,772.4176,795.78754,781.685,733.3333,0.040161133,0.133239746,0.989318848,3.671112061,-3.289794922,-0.613098145,1.0,1.0,1.0,1.0,1.0,50.0,0
0.43861145,0.34843913,0.6327916,0.6555457,0.3356246,0.39553225,-0.25184575,0.09560529,0.41184452,0.65907264,0.20975532,0.6479216,0.21881966,0.30024743,0.23403043,0.46920648,0.106511906,-0.18597944,-0.31266633,0.53412527,831.2454,749.85345,801.02563,839.707,686.1905,0.049072266,0.140930176,0.991943359,3.633728027,-3.76083374,-1.84677124,1.0,1.0,1.0,1.0,1.0,50.0,0
0.586226,0.7125273,0.45551047,0.63765657,0.003633168,0.73303413,-0.21535002,-0.017968474,0.40763384,0.66357106,0.18812054,0.5628789,0.17399386,0.20767328,0.05366273,0.38124743,-0.079901785,-0.18597944,-0.20522518,0.47083524,814.3223,761.9414,802.6374,745.0183,818.7546,0.029602051,0.132080078,0.999694824,2.631835938,-2.796325684,-0.874786377,1.0,1.0,1.0,1.0,1.0,50.0,0
0.48663685,0.53036153,0.41913855,0.500942,0.3777886,0.542487,0.29638302,0.4080153,0.4032491,0.422989,0.13389856,0.40683526,0.22858965,0.15360558,0.08721904,0.39833406,-0.0498108,-0.18597944,-0.20246224,0.48044324,771.6117,783.2967,801.8315,794.9817,660.0,0.034484863,0.123535156,0.984619141,3.461761475,-5.839385986,-1.525268555,1.0,1.0,1.0,1.0,1.0,50.0,0
0.46959874,0.13693641,0.6262575,0.34855795,0.5317615,0.27501357,0.4311181,0.5510576,0.40483022,0.34023365,0.17147045,0.3512342,0.24601005,0.1579916,0.0428811,0.32261074,0.029135842,-0.2646698,-0.25208274,0.48044324,812.3077,793.36993,797.8022,812.3077,648.315,0.052062988,0.106689453,0.983581543,5.495452881,-1.00189209,-0.433654785,1.0,1.0,1.0,1.0,1.0,50.0,0
0.50481087,0.3051202,0.56972873,0.40220392,0.6141367,0.23656699,0.42756382,0.63372386,0.39031708,0.3578411,0.26647264,0.37610728,0.24065976,0.12990978,0.06859866,0.2695033,0.01795876,-0.23318687,-0.37063342,0.48044324,792.5641,783.69965,798.60803,788.93774,810.293,0.034851074,0.140319824,0.988769531,-4.000091553,-1.772003174,-2.923431396,1.0,1.0,1.0,1.0,1.0,50.0,0
0.49353537,0.44210586,0.4684345,0.30220547,0.40700793,0.26697466,0.16610208,0.4754177,0.43047926,0.34850436,0.28102034,0.35096195,0.26006198,0.09030981,0.068669744,0.20219561,-0.0981161,-0.23118713,-0.40459356,0.5037022,779.2674,800.6227,790.54944,781.28204,755.4945,0.030700684,0.141235352,1.001464844,5.106658936,-5.6300354,-1.9140625,1.0,1.0,1.0,1.0,1.0,50.0,0
0.48363024,0.5878756,0.09394123,0.12242702,0.36930525,0.3643367,-0.028195266,0.38490492,0.43047926,0.3294062,0.41188407,0.483672,0.29917526,0.053939465,0.055598438,0.22723359,0.021634411,-0.19660631,-0.4205507,0.5037022,818.3516,803.0403,805.4579,806.6667,794.17584,0.051025391,0.125915527,0.994812012,2.833709717,-3.394470215,-0.777587891,1.0,1.0,1.0,1.0,1.0,50.0,0
0.5068889,0.5079189,0.3205203,0.11135244,0.32484734,0.21066643,0.024867155,0.32744884,0.56785446,-0.010222226,0.37817168,0.61893505,0.40019512,0.07294116,-0.002524847,0.19540219,0.2946264,-0.2257282,-0.349012,0.5461817,794.57874,791.75824,802.6374,799.41394,668.46155,0.039245605,0.12298584,0.988037109,4.044952393,-5.734710693,-3.648681641,1.0,1.0,1.0,1.0,1.0,45.0,0
0.49083242,0.5079189,0.51969445,0.16902898,0.2901539,0.21066643,-0.010738412,0.34272113,0.52896714,-0.010222226,0.32336187,0.662895,0.4726134,0.07294116,-0.09749964,0.22771028,0.5557954,-0.21259256,-0.31163776,0.46794036,788.93774,799.81683,793.36993,788.93774,685.78754,0.040527344,0.132507324,0.991821289,4.336547852,-2.78137207,0.84487915,1.0,1.0,1.0,1.0,1.0,45.0,0
0.26918367,0.38267615,0.52276367,0.16204962,0.20823197,0.053573366,-0.16998003,0.34888962,0.6010185,0.3962129,0.29379845,0.81760967,0.52435845,0.07864362,-0.07510165,0.26611337,0.61918026,-0.15846787,-0.34788352,0.49683622,810.293,797.8022,788.1319,787.72894,830.84247,0.032592773,0.126342773,0.989562988,3.87298584,-4.792633057,-2.82623291,1.0,1.0,1.0,1.0,1.0,45.0,0
0.16327141,0.6131949,0.35321245,0.110322565,0.44115767,0.43379653,-0.2101929,0.42358118,0.5405579,0.52725506,0.1599301,0.7550399,0.4792781,0.11200739,0.017578628,0.3106327,0.6058061,-0.17164592,-0.33775502,0.447121,801.4286,790.9524,794.17584,798.60803,820.7692,0.055908203,0.107116699,0.984375,4.134674072,-8.291778564,0.104675293,1.0,1.0,1.0,1.0,1.0,45.0,0
0.24573596,0.86024266,0.08102587,0.06433454,0.5050294,0.54261816,-0.15491311,0.43398538,0.5312279,0.56514597,0.07251396,0.7155708,0.45467982,0.2863871,0.04202036,0.3422704,0.51856077,-0.23967376,-0.3952225,0.3610449,791.75824,799.011,808.2784,807.8755,817.1429,0.049194336,0.092956543,0.987792969,-3.723449707,-4.127197266,-8.231964111,1.0,1.0,1.0,1.0,1.0,45.0,0
0.28870884,1.0686004,0.04557452,0.18436551,0.48517942,0.71722555,-0.06960396,0.49065533,0.7070271,0.53772867,0.075398415,0.6097412,0.5520666,0.38044003,0.087536976,0.5819285,0.42577672,-0.2642177,-0.3387834,0.25982317,819.15753,803.8461,798.20514,823.1868,736.9597,0.028076172,0.048706055,0.962219238,-13.70498657,-1.973876953,5.487976074,1.0,1.0,1.0,1.0,1.0,45.0,0
0.34018633,1.2051014,-0.16718237,0.2724594,0.36716232,0.69982177,-0.17287208,0.44651887,0.6902553,0.5267878,0.008230647,0.76455474,0.5914869,0.5041743,0.10430305,0.779726,0.37198684,-0.20837744,-0.16857441,0.2781946,841.31866,883.6264,812.3077,837.6923,977.1062,0.064086914,0.105957031,0.986083984,4.276733398,-5.600128174,-1.076660156,1.0,1.0,1.0,1.0,1.0,45.0,0
0.29325312,1.2051014,0.12454304,0.4077948,0.3102152,0.69982177,0.13001044,0.5303403,0.6722228,0.5267878,0.22519973,0.74853665,0.6936313,0.5041743,0.112752296,0.9216668,0.36844158,-0.094322324,0.002977512,0.360683,843.73627,891.28204,805.05493,811.9048,735.7509,0.052429199,0.093200684,0.981323242,-0.216827393,-2.833709717,-5.248718262,1.0,1.0,1.0,1.0,1.0,45.0,0
