TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Mellow,Concentration,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,emotion
33:34.7,0.003850879,0.43175733,0.18365489,0.008253079,0.33387512,0.1609869,0.054390185,0.3172924,0.59372365,0.26144558,0.17708242,0.5766473,0.3768462,0.13318866,-0.003369402,0.36364838,-0.042283636,-0.26946685,-0.06847084,0.115953855,751.8681,801.02563,801.02563,801.02563,641.4652,100,100,-0.15234375,0.204406738,0.96875,3.753356934,-4.029998779,-1.480407715,1,1,1,1,1,35,sad
33:35.8,-0.14443256,0.06222056,0.19660938,-0.061228935,0.09658944,-0.24901246,-0.050945655,0.15125689,0.45140895,0.07246901,0.09012097,0.5285446,0.37926504,0.007947833,0.023920907,0.32405487,-0.14308201,-0.2598298,-0.14100292,0.03715167,860.65936,804.2491,792.1612,811.9048,899.7436,100,100,-0.147644043,0.202270508,0.966369629,3.529052734,-4.314117432,-1.532745361,1,1,1,1,1,35,sad
33:36.8,0.8693248,-0.19785017,-0.23056766,0.794159,0.95605433,-0.012618091,0.019133596,0.7649349,1.0638872,0.021239445,0.194325,0.7413858,0.42097783,0.13333288,-0.09716792,0.47969088,-0.10219004,-0.06283264,-0.29262617,-0.08591408,722.8571,802.6374,805.8608,754.68866,587.8755,92.00001,84.000015,-0.153198242,0.19720459,0.969177246,3.76083374,-4.299163818,-1.487884521,1,1,1,1,1,35,sad
33:37.8,1.5056343,0.26368642,0.38452435,1.2005444,1.3887465,0.07638831,0.3200942,1.108751,1.3193508,0.63928515,0.35708758,0.7399039,0.4043249,0.31665438,0.08549418,0.5622774,-0.10093402,0.028553987,-0.17320074,0.001007766,853.8095,793.7729,791.3553,826.0073,929.5604,72.00003,64.00003,-0.153076172,0.201843262,0.967712402,3.327178955,-3.701019287,-1.89163208,1,1,1,1,1,35,sad
33:38.8,1.169296,0.07386831,0.15160213,-0.110608436,0.9216073,0.16069402,0.05622363,-0.19694595,1.1926771,0.67224705,0.34556422,0.60299265,0.38625953,0.3589902,0.07675616,0.44678804,0.06898314,0.14893204,-0.10650599,0.32273304,755.89746,769.59705,754.2857,780.4762,604.3956,62.00004,60.00004,-0.153808594,0.202087402,0.967224121,3.85055542,-4.142150879,-2.071075439,1,1,1,1,1,35,sad
33:39.8,-0.07264681,0.42868954,0.32621208,-0.1475993,0.065742575,0.040225435,-0.30573547,-0.079436615,0.6867506,0.48121083,0.09464636,0.56110865,0.22122094,0.22937548,-0.021020751,0.46499324,0.104062766,-0.002090122,-0.011441809,0.26442513,830.4396,779.67035,759.5238,778.46155,841.31866,82.000015,80.000015,-0.154663086,0.210021973,0.960021973,3.499145508,-3.469238281,-1.286010742,1,1,1,1,1,35,sad
33:40.8,-0.008398519,0.7493967,0.5774761,0.023888167,-0.09859893,-0.11501827,-0.29894355,0.047031667,0.62381506,0.35185656,-0.13516508,0.35928762,0.26158288,0.12084793,0.1090243,0.44372255,0.11186264,-0.38727558,0.05885642,0.1249316,702.71063,763.95605,776.4469,803.44324,909.41394,94.00001,100,-0.160095215,0.217651367,0.967285156,2.684173584,-4.089813232,-2.168273926,1,1,1,1,1,35,sad
33:41.9,-0.008398519,0.7493967,0.5774761,0.023888167,-0.09859893,-0.11501827,-0.29894355,0.047031667,0.62381506,0.35185656,-0.13516508,0.35928762,0.26158288,0.12084793,0.1090243,0.44372255,0.11186264,-0.38727558,0.05885642,0.1249316,853.00366,739.3773,824.3956,838.9011,985.16486,94.00001,100,-0.160583496,0.210754395,0.958190918,3.132781982,-1.652374268,-1.884155273,1,1,1,1,1,35,sad
33:42.9,-0.008398519,0.7493967,0.5774761,0.023888167,-0.09859893,-0.11501827,-0.29894355,0.047031667,0.62381506,0.35185656,-0.13516508,0.35928762,0.26158288,0.12084793,0.1090243,0.44372255,0.11186264,-0.38727558,0.05885642,0.1249316,898.5348,819.15753,915.8608,821.978,964.21246,94.00001,100,-0.169189453,0.211120605,0.964477539,3.626251221,-3.947753906,-1.540222168,1,2,1,1,2,35,sad
33:43.9,-0.008398519,0.7493967,0.5774761,0.023888167,-0.09859893,-0.11501827,-0.29894355,0.047031667,0.62381506,0.35185656,-0.13516508,0.35928762,0.26158288,0.12084793,0.1090243,0.44372255,0.11186264,-0.38727558,0.05885642,0.1249316,818.7546,807.8755,812.3077,805.8608,1050.8425,94.00001,100,-0.166137695,0.213439941,0.960388184,3.289794922,-4.747772217,-2.572021484,1,2,1,1,2,35,sad
33:44.9,0.5054505,0.7493967,0.5423457,0.33569604,0.3217397,-0.11501827,0.090365164,-0.09210355,0.5570793,0.35185656,0.270614,0.81571573,0.5399253,0.12084793,0.40032405,0.42826486,0.4017607,-0.38727558,0.12617123,0.20600949,826.4103,738.1685,858.24176,807.8755,861.06226,96,100,-0.161987305,0.219909668,0.96307373,3.514099121,-3.626251221,-1.884155273,1,1,1,1,1,35,sad
33:45.9,1.157721,0.7493967,0.4904038,1.0028101,0.89615726,-0.11501827,-0.06830792,0.6994616,1.1827165,0.35185656,0.26640368,0.88447577,0.5910313,0.12084793,0.39505312,0.52423793,0.35244545,-0.38727558,0.12827781,0.1758427,790.14655,794.9817,858.6447,790.54944,958.97437,98,86.000015,-0.171936035,0.223693848,0.95892334,3.170166016,-4.097290039,-1.300964355,1,1,1,1,1,35,sad
33:46.9,1.344651,0.7493967,0.4904038,0.5509852,1.0712615,-0.11501827,-0.06830792,0.77894807,1.1827165,0.35185656,0.26640368,0.76242083,0.6423153,0.12084793,0.39505312,0.7625831,0.30627492,-0.38727558,0.12827781,0.7030373,847.3626,765.56775,849.7802,821.1722,854.61536,78.00002,68.00003,-0.171569824,0.223754883,0.957275391,3.484191895,-4.254302979,-1.368255615,1,1,1,1,1,35,sad
33:48.0,1.344651,0.7493967,0.4904038,0.4427192,1.0712615,-0.11501827,-0.06830792,0.68854517,1.1827165,0.35185656,0.26640368,0.76679915,0.6423153,0.12084793,0.39505312,0.7455376,0.30627492,-0.38727558,0.12827781,0.6844437,847.76556,773.22345,791.75824,810.696,944.4689,58.00004,88.000015,-0.168151855,0.224060059,0.963806152,3.304748535,-4.463653564,-1.353302002,1,1,1,1,1,40,sad
33:49.0,1.344651,0.7493967,0.4904038,0.36796358,1.0712615,-0.11501827,-0.06830792,0.508023,1.1827165,0.35185656,0.26640368,0.6127409,0.6423153,0.12084793,0.39505312,0.666992,0.30627492,-0.38727558,0.12827781,0.6723004,746.2271,799.41394,794.57874,781.28204,618.9011,38.000042,100,-0.172363281,0.215209961,0.962524414,3.678588867,-2.669219971,-2.340240479,1,1,1,1,1,40,sad
33:51.0,0.71339446,0.7493967,0.4904038,0.90005106,0.65065,-0.11501827,-0.06830792,0.4684139,0.742797,0.35185656,0.26640368,0.7085405,0.82203275,0.12084793,0.39505312,1.04279,0.6867956,-0.38727558,0.12827781,0.76316243,756.30035,752.674,835.2747,786.9231,535.09155,0,100,-0.179626465,0.214111328,0.958251953,3.499145508,-3.618774414,-1.532745361,1,1,1,1,1,40,sad
33:52.0,0.71339446,0.7493967,1.2121027,0.90005106,0.65065,-0.11501827,1.0440698,0.4684139,0.742797,0.35185656,0.7032286,0.7085405,0.82203275,0.12084793,0.46603703,1.04279,0.6867956,-0.38727558,0.36106744,0.76316243,855.0183,757.9121,826.0073,799.81683,928.3516,0,100,-0.176696777,0.217529297,0.958251953,3.925323486,-2.818756104,-1.517791748,1,1,1,1,1,40,sad
33:53.0,0.71339446,0.7493967,1.1787056,0.7531468,0.65065,-0.11501827,1.0672022,0.2939247,0.742797,0.35185656,0.7139751,0.452968,0.82203275,0.12084793,0.41744986,0.8313773,0.6867956,-0.38727558,0.36613235,0.54866457,722.0513,817.1429,807.47253,771.2088,919.4872,0,100,-0.187744141,0.218505859,0.958068848,3.439331055,-4.321594238,-1.921539307,1,1,1,1,1,40,sad
33:54.1,1.2195624,0.7493967,1.0471894,0.7531468,0.95839185,-0.11501827,0.84065986,0.2939247,0.6648757,0.35185656,0.6701658,0.452968,0.7945204,0.12084793,0.4637092,0.8313773,0.54902756,-0.38727558,-0.07406265,0.54866457,819.9634,808.68134,768.3883,801.4286,1241.8315,0,100,-0.182861328,0.219543457,0.958984375,3.162689209,-3.723449707,-1.166381836,1,1,1,1,1,40,sad
33:55.1,1.1699938,1.293944,0.92509973,0.7531468,0.77895445,0.45967644,0.70515263,0.2939247,0.7166406,0.8497559,0.68855,0.452968,0.69119895,0.56145513,0.43771797,0.8313773,0.45402908,0.23762454,-0.01582588,0.54866457,774.0293,777.6557,757.9121,816.7399,570.54944,0,100,-0.192871094,0.219604492,0.960632324,2.482299805,-4.433746338,-3.087921143,1,1,1,1,1,40,sad
33:56.1,0.757981,0.70680356,0.8476969,0.7531468,0.44174814,-0.1979446,0.5322258,0.2939247,0.9423434,-0.00451551,0.5898195,0.452968,0.5791432,0.54393256,0.5615524,0.8313773,0.5207525,0.25279522,0.41872448,0.54866457,750.65936,822.7839,839.304,797.3993,744.21246,0,100,-0.181518555,0.227600098,0.954406738,3.932800293,-3.095397949,-1.360778809,1,1,1,1,1,40,sad
33:57.1,0.69345415,0.70680356,0.49410802,0.729139,0.4874959,-0.1979446,0.29979455,0.5099593,0.9512739,-0.00451551,0.27477634,0.672994,0.68907607,0.54393256,0.41792774,0.61627907,0.55604666,0.25279522,0.21291934,0.58535016,806.6667,806.6667,807.0696,790.9524,692.6374,0,100,-0.172241211,0.230957031,0.951721191,5.166473389,-3.102874756,-1.248626709,1,1,1,1,1,40,sad
33:58.1,0.66253155,1.0114137,0.51578736,0.50549793,0.42925483,0.703631,0.19129695,0.42818218,0.8486963,0.8766982,0.4228002,1.0003085,0.6316812,0.5880408,0.3988563,0.573557,0.47484103,0.28596947,0.07484992,0.6972557,767.5824,814.3223,797.3993,798.20514,519.3773,0,100,-0.188354492,0.213500977,0.958312988,3.910369873,-4.87487793,-2.459869385,1,1,1,1,1,40,sad
33:59.1,0.28100827,0.63901156,0.60263765,0.43108633,0.3458429,0.45979697,0.14826244,0.47946107,0.7909935,0.5189963,0.33636016,0.75315243,0.4512174,0.45096284,0.40673476,0.65162355,0.26249266,0.39534417,0.07700061,0.5536536,859.45056,813.91943,813.5165,807.0696,1043.5897,15.999998,100,-0.182678223,0.221618652,0.958618164,3.521575928,-4.411315918,-1.712188721,1,1,1,1,1,40,sad
34:00.2,0.4641392,0.6981371,0.9114024,1.0106366,0.19635785,0.48677137,-0.40333873,0.40625745,0.42533687,0.09947333,-0.17306088,0.59948456,0.56822014,0.40916315,0.28964698,0.67836016,0.35536483,0.43758866,0.047768705,0.55587435,751.06226,816.337,818.3516,782.49084,776.4469,0,100,-0.160705566,0.225158691,0.959533691,3.992614746,-4.942169189,-2.504730225,1,1,1,1,1,40,sad
34:01.2,0.5848432,0.6981371,0.9114024,1.2688665,-0.023099871,0.48677137,-0.40333873,0.32839614,0.22900656,0.09947333,-0.17306088,0.5932229,0.66492015,0.40916315,0.28964698,0.757462,0.52803046,0.43758866,0.047768705,0.63501704,760.32965,786.52014,807.8755,784.5055,732.9304,0,100,-0.170227051,0.224243164,0.955505371,3.723449707,-4.822540283,-1.487884521,1,1,1,1,1,40,sad
34:02.2,0.5848432,0.6981371,0.34850118,1.2688665,-0.023099871,0.48677137,0.4074252,0.32839614,0.22900656,0.09947333,0.26087308,0.5932229,0.66492015,0.40916315,0.408057,0.757462,0.52803046,0.43758866,0.019954063,0.63501704,828.4249,805.05493,832.4542,808.68134,709.5604,0,100,-0.159729004,0.221984863,0.961975098,3.349609375,-3.992614746,-2.250518799,1,1,1,1,1,40,sad
34:03.2,0.42524177,0.65328467,0.30042338,0.30661285,0.32053873,0.50797826,0.077801906,0.5346161,0.656226,0.6251048,0.16404435,0.43099463,0.68266684,0.54951304,0.32796457,0.682182,0.7531299,0.3195243,0.06475455,0.5458074,736.1539,769.19415,798.20514,791.75824,535.09155,0,100,-0.16003418,0.21673584,0.963317871,3.357086182,-4.71786499,-0.485992432,1,1,1,1,1,40,sad
34:04.3,0.51460004,0.8392845,0.34547314,0.27853757,0.33925435,0.69593155,-0.45351022,0.12736198,0.6283083,0.61627173,-0.08481638,0.397596,0.6899,0.4678545,0.2734387,0.6200009,0.53025645,0.44032347,0.36043632,0.44529057,773.6264,781.685,803.8461,802.6374,704.3223,0,100,-0.157287598,0.21472168,0.965637207,3.588867188,-3.970184326,-1.203765869,1,1,1,1,1,40,sad
34:05.3,0.76313925,0.8301996,0.5776495,0.73634523,0.6451274,0.7028326,-0.5256982,0.3321086,0.71002996,0.55837214,-0.18633738,0.5842102,0.8502468,0.38606265,0.2504843,0.9658453,0.7393333,0.386979,0.61475366,0.92908317,855.0183,780.4762,810.696,801.4286,925.9341,0,100,-0.172973633,0.222229004,0.959472656,4.194488525,-4.037475586,-1.375732422,1,1,1,1,1,40,sad
34:06.3,0.3736752,0.8301996,0.6091999,0.35685095,0.58749884,0.7028326,0.11230926,0.4182087,0.7170079,0.55837214,0.33247107,0.9745664,0.4954852,0.38606265,0.43663868,0.6299945,0.27480203,0.386979,0.10782739,0.4679256,790.9524,798.60803,806.6667,772.8205,766.3736,0,100,-0.163146973,0.211791992,0.963439941,2.639312744,-4.665527344,-2.355194092,1,1,1,1,1,40,sad
34:07.4,0.44962397,0.8268881,0.34275925,0.34850967,0.2029757,0.31436685,0.3410015,0.17793992,0.8130648,0.6175072,0.23681623,0.9600238,0.6676482,0.41743726,0.4288879,0.5856052,0.41515493,0.14006235,0.12162082,0.509255,767.1795,759.5238,804.2491,802.23444,506.88644,17.999998,100,-0.173278809,0.206176758,0.953796387,3.558959961,-4.388885498,-1.884155273,1,1,1,1,1,40,sad
34:08.4,0.931944,0.5202943,0.43168554,0.8049884,0.5326069,0.18718056,0.36517262,0.4680944,0.79187185,0.5078757,0.20298843,0.79965514,0.7531549,0.35561898,0.41147977,0.6367889,0.3002639,0.147299,-0.046282742,0.44360426,776.8498,795.38464,819.9634,780.07324,784.90845,15.999998,100,-0.184631348,0.213195801,0.963439941,3.416900635,-3.147735596,-1.629943848,1,1,1,1,1,40,sad
34:09.4,1.510922,0.5638553,0.5156381,1.4343477,0.95944047,0.22843663,-0.29538977,1.0751876,0.8321679,0.35363266,0.1332314,0.7653949,0.7781666,0.35083237,0.3751598,0.74107546,0.35725766,0.15708363,-0.11796764,0.574419,861.06226,817.5458,819.5604,819.5604,970.2564,0,80.000015,-0.187683105,0.213317871,0.961669922,3.7159729,-4.052429199,-1.622467041,1,1,1,1,1,40,sad
34:10.4,0.9068636,1.0442938,0.98167104,0.42961004,0.30379874,0.3832583,0.43032068,0.42107806,0.6050449,0.2051602,0.22814426,0.8537221,0.5304276,0.37814206,0.31648514,0.5423575,0.30689874,0.23983583,0.10924105,0.44499364,791.75824,795.78754,795.38464,782.8938,546.77655,0,76.00002,-0.171264648,0.215087891,0.958557129,3.768310547,-5.136566162,-1.472930908,1,1,1,1,1,40,sad
34:11.5,0.88688165,0.98483735,0.9147334,0.82364184,0.36664197,0.44716528,0.40329084,0.42461315,1.0007246,0.78135973,0.8983002,1.1482567,0.63862216,0.39618704,0.2412695,0.5826436,0.41195905,0.01981326,0.092498325,0.4134616,718.4249,807.0696,815.9341,778.86444,560.07324,15.999998,68.00003,-0.180969238,0.213928223,0.962768555,3.499145508,-4.112243652,-1.502838135,1,1,1,1,1,40,sad
34:12.5,1.2180008,0.60949993,1.1108286,1.1604955,0.6737939,0.51091355,0.5997877,0.5972641,0.99377924,0.76453334,0.89826775,1.1460992,0.7232358,0.40038666,0.2917106,0.6087834,0.41902068,-0.07466788,0.039585456,0.3549267,805.4579,815.9341,808.2784,767.5824,988.3883,9.999999,48.000046,-0.173095703,0.220031738,0.95880127,3.050537109,-5.622558594,-1.719665527,1,1,1,1,1,40,sad
34:13.5,0.6174349,0.6372732,0.24903348,0.22304922,0.14705522,-0.001720234,0.044427987,0.1659831,0.7809823,0.3352537,0.15639336,0.4675594,0.3526201,0.39271873,0.5669577,0.60110456,0.5470046,0.20579478,0.32507378,0.5257733,765.56775,786.52014,826.4103,744.21246,836.8865,0,64.00003,-0.175109863,0.213867188,0.95892334,3.514099121,-3.9402771,-1.286010742,1,1,1,1,1,40,sad
34:14.5,0.6708154,0.5331046,0.24835639,0.26500282,0.47582918,0.05964216,-0.064438984,0.05836334,0.89743906,0.3323371,0.29592645,0.35631928,0.94512874,0.6426077,0.7681639,0.4719052,1.0031313,0.46816173,0.76332676,0.47720647,776.4469,787.72894,781.28204,831.6484,994.0293,0,84.000015,-0.16796875,0.217834473,0.962768555,4.067382813,-4.605712891,-2.018737793,1,1,1,1,1,40,sad
34:15.5,0.16380209,0.11658053,0.33716768,0.124078155,0.43426374,0.019082425,-0.21491492,0.27082288,0.8498828,0.54493564,0.38388148,1.3442838,0.88451797,0.65778613,0.4691513,0.85189027,0.7613752,0.21733741,0.50109774,0.94683534,773.22345,805.4579,805.05493,782.0879,560.4762,4,100,-0.17590332,0.221435547,0.96081543,3.85055542,-3.663635254,-1.457977295,1,1,1,1,1,40,sad
34:16.5,-0.013225413,0.03380241,0.047719214,0.13082647,0.35355633,-0.14158641,-0.43505475,0.2003401,0.79425794,0.42044023,0.3138503,1.0489136,0.5321345,0.37680623,0.27312073,0.67638713,0.3154072,0.12805681,0.025734691,0.5976022,761.53845,813.1135,813.1135,801.4286,673.69965,23.999996,100,-0.171203613,0.215026855,0.962036133,3.835601807,-3.282318115,-1.368255615,1,1,1,1,1,40,sad
34:17.5,0.2145996,-0.15865366,0.027987892,0.46166983,0.29537255,-0.23874244,-0.2038401,0.34341633,0.67381936,0.014362984,0.3189039,0.7763633,0.5241927,0.33450386,0.08088377,0.67241395,0.30236953,0.17588893,-0.057757992,0.55475545,796.5934,819.9634,809.89014,784.90845,768.7912,27.999996,100,-0.178344727,0.21270752,0.957885742,4.067382813,-3.566436768,-1.136474609,1,1,1,1,1,40,sad
34:18.5,0.48466194,0.04568526,0.38284272,0.64248645,0.19667087,-0.18860447,-0.08388446,0.28851968,0.5466766,0.2459132,0.2968146,0.84983015,0.4550018,0.4448692,0.2811557,0.7047783,0.527343,0.4030455,0.34937307,0.744171,747.4359,796.5934,794.17584,766.77655,633.8095,11.999999,100,-0.170776367,0.209777832,0.96105957,3.753356934,-4.889831543,-1.338348389,1,1,1,1,1,40,sad
34:19.6,0.46424964,-0.44540837,0.3001819,0.23737895,0.0699677,-0.2057562,0.08180255,0.002726823,0.89681786,0.30144945,0.24334481,0.7330845,0.65540695,0.42475656,0.42215484,0.7985664,0.40475672,0.19896032,0.20413159,0.63666236,832.0513,803.44324,799.011,794.9817,671.685,8,100,-0.166870117,0.213195801,0.967651367,3.835601807,-4.358978271,-1.600036621,1,1,1,1,1,40,sad
34:20.6,0.6194853,-0.01514256,0.28151703,0.04367947,-0.050835192,-0.008943433,0.003685045,0.026094452,0.73414576,0.3212003,0.41092655,0.48966014,0.5432485,0.20596187,0.10357274,0.6297097,0.14123441,0.05442126,0.061032273,0.40504375,840.9158,803.0403,784.90845,801.8315,906.5934,6,100,-0.162231445,0.221191406,0.961242676,3.536529541,-4.448699951,-1.577606201,1,1,1,1,1,40,sad
34:21.6,0.76697916,0.25177866,0.51805323,0.23137231,0.5790452,-0.05186833,0.17847477,0.22980581,1.1355854,0.45267922,0.46181965,0.41485518,0.48539466,0.31386328,0.08683495,0.49622065,0.1148697,0.20513071,-0.07786935,0.065731436,788.93774,790.14655,808.68134,792.96704,766.3736,17.999998,92.00001,-0.174072266,0.212097168,0.96887207,3.192596436,-3.880462646,-2.0262146,1,1,1,1,1,40,sad
34:22.6,1.0321594,0.70509934,0.91575634,0.38670802,0.57398546,0.19653942,0.36747867,0.4193923,1.071477,0.4317098,-0.039123897,0.33692512,0.5239084,0.44687074,0.07068718,0.5066222,0.5718106,0.2817646,-0.066434406,-0.025143353,872.74725,767.1795,783.69965,829.6337,968.24176,9.999999,74.00002,-0.192993164,0.214050293,0.962219238,3.058013916,-4.029998779,-1.390686035,1,1,1,1,1,40,sad
34:23.6,1.1601971,0.8812654,0.9998392,0.38670802,0.07161354,0.3341958,0.38912988,0.4193923,0.8087113,0.36573267,-0.07708812,0.33692512,0.5498792,0.45871812,0.093789764,0.5066222,0.5680819,0.35186592,-0.08995344,-0.025143353,761.13556,791.75824,830.0366,763.5531,590.696,0,90.00001,-0.188476563,0.217102051,0.961791992,3.686065674,-5.218811035,-1.099090576,1,1,1,1,1,40,sad
34:24.6,1.0876648,0.8812654,0.9998392,0.38670802,0.18872936,0.3341958,0.38912988,0.4193923,0.5234006,0.36573267,-0.07708812,0.33692512,0.56231326,0.45871812,0.093789764,0.5066222,0.3144096,0.35186592,-0.08995344,-0.025143353,824.7985,843.73627,783.2967,787.326,1047.619,0,88.000015,-0.190673828,0.213134766,0.961791992,3.648681641,-4.134674072,-1.95892334,1,1,1,1,1,40,sad
34:25.6,1.1676158,1.1523869,1.0486807,1.224201,0.6372802,0.4708737,0.4415914,0.7230604,0.6674828,0.4660473,0.5816748,0.73223096,0.5140293,0.19330822,0.24244936,0.6198471,0.3044414,0.23470408,0.050961692,0.44397584,745.0183,793.7729,811.50183,800.6227,672.8938,0,96,-0.193054199,0.217407227,0.962036133,2.87109375,-3.775787354,-1.734619141,1,1,1,1,1,40,sad
34:26.6,1.4013371,1.3203578,1.1560577,1.4645535,0.8384056,0.5964663,0.4682298,0.8530722,0.6198885,0.46830633,0.61337197,0.743681,0.5168278,0.29134145,0.30637497,0.5842036,0.1865029,0.20668744,0.14493826,0.5043922,892.0879,796.1905,751.4652,860.2564,827.619,0,76.00002,-0.184082031,0.224304199,0.954772949,2.325286865,-2.968292236,-2.459869385,1,1,1,1,1,40,sad
34:27.7,1.4995095,1.3203578,0.39725837,0.6747229,0.94130594,0.5964663,0.12142493,-0.085021935,0.59370977,0.46830633,0.37432483,0.48970014,0.5682884,0.29134145,0.31993723,0.52842575,0.186207,0.20668744,0.16763788,0.5604877,842.52747,882.01465,882.8205,832.4542,696.6667,0,72.00003,-0.182556152,0.216430664,0.954406738,3.484191895,-4.306640625,-1.8019104,1,1,1,1,1,40,sad
34:28.7,1.4995095,1.3203578,0.39725837,0.6747229,0.94130594,0.5964663,0.12142493,-0.085021935,0.59370977,0.46830633,0.37432483,0.48970014,0.5682884,0.29134145,0.31993723,0.52842575,0.186207,0.20668744,0.16763788,0.5604877,801.8315,827.619,808.2784,780.87915,1094.762,0,92.00001,-0.184265137,0.219543457,0.958068848,2.415008545,-3.85055542,-2.310333252,1,1,1,1,1,35,sad
34:29.7,0.7371357,1.3203578,1.2141774,0.7798703,0.7084514,0.5964663,0.5538258,0.6225704,1.1433265,0.46830633,0.57845765,0.9347595,0.6780698,0.29134145,0.2844081,0.6946897,0.51994747,0.20668744,0.35686925,0.43020973,758.71796,836.8865,813.91943,750.2564,678.5348,0,92.00001,-0.200134277,0.227416992,0.955505371,3.514099121,-4.187011719,-1.712188721,1,1,1,1,1,35,sad
34:30.7,0.5228055,0.7884534,1.2375654,0.54896724,0.7475546,0.4064138,0.80054796,0.56477153,1.1072558,0.09809468,0.7915323,0.87927586,0.4507531,0.35177034,0.22531494,0.70744294,0.50720894,0.25709456,0.24675892,0.38915563,734.94507,800.6227,802.23444,770,718.022,19.999998,92.00001,-0.18548584,0.218994141,0.953063965,3.633728027,-4.209442139,-1.330871582,1,1,1,1,1,35,sad
34:31.7,0.4280053,0.7884534,1.2070756,0.5641071,0.3578746,0.4064138,0.9563653,0.29769617,0.6556621,0.09809468,0.77763176,0.6282279,0.5220706,0.35177034,0.2288005,0.76767516,0.34181675,0.25709456,0.12608486,0.49556458,736.55676,811.9048,774.43225,749.45056,587.47253,19.999998,100,-0.197570801,0.22479248,0.95526123,2.579498291,-3.102874756,-1.413116455,1,1,1,1,1,35,sad
34:32.7,0.50522155,0.7884534,1.2070756,0.4101986,0.360535,0.4064138,0.9563653,0.1870576,0.74703556,0.09809468,0.77763176,0.66216516,0.59733146,0.35177034,0.2288005,0.8105683,0.57600635,0.25709456,0.12608486,0.620133,790.14655,818.3516,799.41394,815.5311,788.1319,0,100,-0.178710938,0.239562988,0.959716797,3.558959961,-3.678588867,-1.570129395,1,1,1,1,1,35,sad
34:33.8,0.6510898,0.5417823,0.84950596,0.4455008,0.25522906,-0.018633977,0.30788442,0.28898162,0.7896662,0.35996997,0.42639464,0.7612818,0.59087616,0.43053812,0.21516474,0.4457576,0.56353945,0.23772098,-0.028880883,0.4432961,859.85345,803.44324,796.1905,820.7692,896.52014,0,100,-0.174194336,0.229980469,0.960449219,3.327178955,-5.443115234,-1.151428223,1,1,1,1,1,35,sad
34:34.8,0.27266476,0.37143934,0.5429129,0.4446232,0.3379729,0.31576857,-0.21921669,0.445463,0.9123204,0.5783404,0.3545132,0.8537488,0.505979,0.2683957,0.27271646,0.5395542,0.37441924,0.2580458,-0.05743212,0.39269596,818.7546,774.43225,804.65204,844.1392,792.96704,6,100,-0.179626465,0.229797363,0.955444336,3.798217773,-3.880462646,-1.338348389,1,1,1,1,1,35,sad
45:26.6,0.31589836,0.27160275,0.020915234,0.124660306,0.09005817,0.4085759,0.013922531,0.10895057,0.49878117,0.4352181,0.5949178,0.53522825,0.467229,0.629266,0.49031636,0.31712088,0.20579123,0.39065948,0.23878272,0.24370879,782.0879,799.81683,796.99634,796.99634,485.53113,68.00003,100,-0.035949707,0.086669922,0.992614746,3.992614746,-4.187011719,-1.757049561,1,1,1,1,1,25,sad
45:27.6,0.31589836,0.2618517,-0.09406555,0.34861544,0.09005817,0.3848886,-0.02478279,0.21073732,0.49878117,0.558342,0.51300085,0.7172701,0.467229,0.6200047,0.40017512,0.67886454,0.20579123,0.46024895,0.12524636,0.32907432,810.696,815.12823,806.26373,816.7399,765.56775,48.000046,100,-0.032775879,0.086120605,0.99206543,3.364562988,-4.530944824,-1.555175781,1,1,1,1,1,25,sad
45:28.7,-0.063021,0.24699989,-0.38829365,0.23284337,0.07752566,0.16241705,-0.36655602,0.37147465,0.54115486,0.48246887,0.077346124,0.69550955,0.29139805,0.61960995,0.17549539,0.41869935,0.2027572,0.5127606,0.095357835,0.10965067,808.68134,799.011,792.5641,790.14655,748.6447,38.000042,100,-0.02923584,0.080749512,0.994445801,3.379516602,-3.686065674,-1.764526367,1,1,1,1,1,25,sad
45:29.7,0.07686844,-0.11925998,-0.22079974,-0.09823073,0.043261357,-0.3084559,-0.33838028,0.14700736,0.63882804,0.17053935,0.007843777,0.84106594,0.26690993,0.53160685,0.19553354,0.48129863,0.14759138,0.5102642,0.098260336,0.09022441,784.90845,802.6374,802.23444,792.96704,520.989,58.00004,100,-0.027587891,0.082397461,0.993774414,3.185119629,-4.104766846,-1.9140625,1,1,1,1,1,25,sad
45:30.7,0.075824946,-0.09370684,-0.40964988,0.049837142,-0.09453616,-0.22635344,-0.5069795,-0.17470174,0.5336599,0.0572416,0.1354543,0.7813298,0.44388202,0.4238919,0.22434327,0.49349916,0.19718488,0.35627532,0.043116026,0.15874869,829.2308,809.0842,805.8608,815.12823,977.9121,78.00002,100,-0.030395508,0.089172363,0.99810791,4.059906006,-4.164581299,-2.100982666,1,1,1,1,1,25,sad
